pin,slack
ControlDecoder_3/data_to_hptdc[3]:LAT,
ControlDecoder_3/data_to_hptdc[3]:Q,161
ControlDecoder_3/data_to_hptdc[3]:SD,
ControlDecoder_3/data_to_hptdc[3]:SLn,-674
ControlDecoder_1/run_number[7]:ADn,
ControlDecoder_1/run_number[7]:ALn,
ControlDecoder_1/run_number[7]:CLK,-499
ControlDecoder_1/run_number[7]:D,1750
ControlDecoder_1/run_number[7]:EN,-4038
ControlDecoder_1/run_number[7]:LAT,
ControlDecoder_1/run_number[7]:Q,-499
ControlDecoder_1/run_number[7]:SD,
ControlDecoder_1/run_number[7]:SLn,
JTAG_2/jtag_bus_in_use:ADn,
JTAG_2/jtag_bus_in_use:ALn,
JTAG_2/jtag_bus_in_use:CLK,-3252
JTAG_2/jtag_bus_in_use:D,425
JTAG_2/jtag_bus_in_use:EN,
JTAG_2/jtag_bus_in_use:LAT,
JTAG_2/jtag_bus_in_use:Q,-3252
JTAG_2/jtag_bus_in_use:SD,
JTAG_2/jtag_bus_in_use:SLn,
DACController_1/ldac_barv:ADn,
DACController_1/ldac_barv:ALn,
DACController_1/ldac_barv:CLK,
DACController_1/ldac_barv:D,-1781
DACController_1/ldac_barv:EN,-4470
DACController_1/ldac_barv:LAT,
DACController_1/ldac_barv:Q,
DACController_1/ldac_barv:SD,
DACController_1/ldac_barv:SLn,
hptdc_trigger_2_obuft/U0/U_IOOUTFF:A,
hptdc_trigger_2_obuft/U0/U_IOOUTFF:Y,
ControlDecoder_3/run_number_buffer[0]:ADn,
ControlDecoder_3/run_number_buffer[0]:ALn,
ControlDecoder_3/run_number_buffer[0]:CLK,1742
ControlDecoder_3/run_number_buffer[0]:D,
ControlDecoder_3/run_number_buffer[0]:EN,-4148
ControlDecoder_3/run_number_buffer[0]:LAT,
ControlDecoder_3/run_number_buffer[0]:Q,1742
ControlDecoder_3/run_number_buffer[0]:SD,
ControlDecoder_3/run_number_buffer[0]:SLn,-674
ControlDecoder_0/threshold_buffer[10]:ADn,
ControlDecoder_0/threshold_buffer[10]:ALn,
ControlDecoder_0/threshold_buffer[10]:CLK,1750
ControlDecoder_0/threshold_buffer[10]:D,1742
ControlDecoder_0/threshold_buffer[10]:EN,-5100
ControlDecoder_0/threshold_buffer[10]:LAT,
ControlDecoder_0/threshold_buffer[10]:Q,1750
ControlDecoder_0/threshold_buffer[10]:SD,
ControlDecoder_0/threshold_buffer[10]:SLn,-734
DACController_0/un3_sclockv_0_I_33:A,-3599
DACController_0/un3_sclockv_0_I_33:B,-3709
DACController_0/un3_sclockv_0_I_33:C,-3758
DACController_0/un3_sclockv_0_I_33:CC,
DACController_0/un3_sclockv_0_I_33:D,-4087
DACController_0/un3_sclockv_0_I_33:P,-3927
DACController_0/un3_sclockv_0_I_33:UB,-4087
hptdc_event_reset_3_obuft/U0/U_IOOUTFF:A,
hptdc_event_reset_3_obuft/U0/U_IOOUTFF:Y,
ControlDecoder_0/threshold_voltage[13]:ADn,
ControlDecoder_0/threshold_voltage[13]:ALn,
ControlDecoder_0/threshold_voltage[13]:CLK,-3381
ControlDecoder_0/threshold_voltage[13]:D,1750
ControlDecoder_0/threshold_voltage[13]:EN,-2949
ControlDecoder_0/threshold_voltage[13]:LAT,
ControlDecoder_0/threshold_voltage[13]:Q,-3381
ControlDecoder_0/threshold_voltage[13]:SD,
ControlDecoder_0/threshold_voltage[13]:SLn,
ControlDecoder_0/counter_19_i_o2_2[0]:A,
ControlDecoder_0/counter_19_i_o2_2[0]:B,
ControlDecoder_0/counter_19_i_o2_2[0]:C,-4363
ControlDecoder_0/counter_19_i_o2_2[0]:D,-5848
ControlDecoder_0/counter_19_i_o2_2[0]:Y,-5848
DACController_0/dinv:ADn,
DACController_0/dinv:ALn,
DACController_0/dinv:CLK,-558
DACController_0/dinv:D,-4248
DACController_0/dinv:EN,-3191
DACController_0/dinv:LAT,
DACController_0/dinv:Q,-558
DACController_0/dinv:SD,
DACController_0/dinv:SLn,
ControlDecoder_3/counter_19_1_0_o2_3[4]:A,-4239
ControlDecoder_3/counter_19_1_0_o2_3[4]:B,-4249
ControlDecoder_3/counter_19_1_0_o2_3[4]:C,-6754
ControlDecoder_3/counter_19_1_0_o2_3[4]:D,-5578
ControlDecoder_3/counter_19_1_0_o2_3[4]:Y,-6754
ControlDecoder_2/un1_instruction46_12_0_i_o2:A,-4088
ControlDecoder_2/un1_instruction46_12_0_i_o2:B,-5342
ControlDecoder_2/un1_instruction46_12_0_i_o2:C,
ControlDecoder_2/un1_instruction46_12_0_i_o2:D,-3281
ControlDecoder_2/un1_instruction46_12_0_i_o2:Y,-5342
JTAG_3/TAP_state[0]:ADn,
JTAG_3/TAP_state[0]:ALn,
JTAG_3/TAP_state[0]:CLK,-2775
JTAG_3/TAP_state[0]:D,-441
JTAG_3/TAP_state[0]:EN,
JTAG_3/TAP_state[0]:LAT,
JTAG_3/TAP_state[0]:Q,-2775
JTAG_3/TAP_state[0]:SD,
JTAG_3/TAP_state[0]:SLn,
ControlDecoder_0/threshold_voltage[12]:ADn,
ControlDecoder_0/threshold_voltage[12]:ALn,
ControlDecoder_0/threshold_voltage[12]:CLK,-3304
ControlDecoder_0/threshold_voltage[12]:D,1750
ControlDecoder_0/threshold_voltage[12]:EN,-2949
ControlDecoder_0/threshold_voltage[12]:LAT,
ControlDecoder_0/threshold_voltage[12]:Q,-3304
ControlDecoder_0/threshold_voltage[12]:SD,
ControlDecoder_0/threshold_voltage[12]:SLn,
DACController_0/sclock_counter[20]:ADn,
DACController_0/sclock_counter[20]:ALn,
DACController_0/sclock_counter[20]:CLK,-4599
DACController_0/sclock_counter[20]:D,-487
DACController_0/sclock_counter[20]:EN,
DACController_0/sclock_counter[20]:LAT,
DACController_0/sclock_counter[20]:Q,-4599
DACController_0/sclock_counter[20]:SD,
DACController_0/sclock_counter[20]:SLn,-1974
ControlDecoder_2/ccu25_strobe_in_5_iv_0_0_0_o2:A,
ControlDecoder_2/ccu25_strobe_in_5_iv_0_0_0_o2:B,
ControlDecoder_2/ccu25_strobe_in_5_iv_0_0_0_o2:C,
ControlDecoder_2/ccu25_strobe_in_5_iv_0_0_0_o2:Y,
ControlDecoder_1/ccu25_data_temp_en_RNID9RJ[0]:A,-3996
ControlDecoder_1/ccu25_data_temp_en_RNID9RJ[0]:B,
ControlDecoder_1/ccu25_data_temp_en_RNID9RJ[0]:Y,-3996
hptdc_event_reset_2_obuft/U0/U_IOENFF:A,
hptdc_event_reset_2_obuft/U0/U_IOENFF:Y,
hptdc_serial_bypass_in_1_obuft/U0/U_IOENFF:A,
hptdc_serial_bypass_in_1_obuft/U0/U_IOENFF:Y,
ControlDecoder_1/counter58_1:A,
ControlDecoder_1/counter58_1:B,
ControlDecoder_1/counter58_1:C,
ControlDecoder_1/counter58_1:D,
ControlDecoder_1/counter58_1:Y,
ControlDecoder_1/counter_1_sqmuxa:A,-3931
ControlDecoder_1/counter_1_sqmuxa:B,
ControlDecoder_1/counter_1_sqmuxa:C,
ControlDecoder_1/counter_1_sqmuxa:Y,-3931
hptdc_serial_in_1_obuft/U0/U_IOPAD:D,
hptdc_serial_in_1_obuft/U0/U_IOPAD:E,
hptdc_serial_in_1_obuft/U0/U_IOPAD:PAD,
ControlDecoder_2/ccu25_strobe_in:ADn,
ControlDecoder_2/ccu25_strobe_in:ALn,
ControlDecoder_2/ccu25_strobe_in:CLK,-471
ControlDecoder_2/ccu25_strobe_in:D,-4992
ControlDecoder_2/ccu25_strobe_in:EN,514
ControlDecoder_2/ccu25_strobe_in:LAT,
ControlDecoder_2/ccu25_strobe_in:Q,-471
ControlDecoder_2/ccu25_strobe_in:SD,
ControlDecoder_2/ccu25_strobe_in:SLn,
ControlDecoder_1/data_to_hptdc[4]:ADn,
ControlDecoder_1/data_to_hptdc[4]:ALn,
ControlDecoder_1/data_to_hptdc[4]:CLK,161
ControlDecoder_1/data_to_hptdc[4]:D,
ControlDecoder_1/data_to_hptdc[4]:EN,-4076
ControlDecoder_1/data_to_hptdc[4]:LAT,
ControlDecoder_1/data_to_hptdc[4]:Q,161
ControlDecoder_1/data_to_hptdc[4]:SD,
ControlDecoder_1/data_to_hptdc[4]:SLn,-849
hptdc_token_bypass_in_3_obuft/U0/U_IOPAD:D,
hptdc_token_bypass_in_3_obuft/U0/U_IOPAD:E,
hptdc_token_bypass_in_3_obuft/U0/U_IOPAD:PAD,
ControlDecoder_3/counter_19_1_0[4]:A,
ControlDecoder_3/counter_19_1_0[4]:B,-405
ControlDecoder_3/counter_19_1_0[4]:C,-1760
ControlDecoder_3/counter_19_1_0[4]:D,-6646
ControlDecoder_3/counter_19_1_0[4]:Y,-6646
DACController_1/temp_14[7]:A,495
DACController_1/temp_14[7]:B,-1498
DACController_1/temp_14[7]:C,600
DACController_1/temp_14[7]:Y,-1498
DACController_1/temp[3]:ADn,
DACController_1/temp[3]:ALn,
DACController_1/temp[3]:CLK,600
DACController_1/temp[3]:D,-968
DACController_1/temp[3]:EN,-4579
DACController_1/temp[3]:LAT,
DACController_1/temp[3]:Q,600
DACController_1/temp[3]:SD,
DACController_1/temp[3]:SLn,
hptdc_tdo_0_obuf/U0/U_IOOUTFF:A,
hptdc_tdo_0_obuf/U0/U_IOOUTFF:Y,
hptdc_encode_control_3_obuft/U0/U_IOPAD:D,
hptdc_encode_control_3_obuft/U0/U_IOPAD:E,
hptdc_encode_control_3_obuft/U0/U_IOPAD:PAD,
ControlDecoder_0/counter_19_i_o2_1[3]:A,
ControlDecoder_0/counter_19_i_o2_1[3]:B,
ControlDecoder_0/counter_19_i_o2_1[3]:C,
ControlDecoder_0/counter_19_i_o2_1[3]:Y,
ccu25_data_1_iobuf[0]/U0/U_IOENFF:A,
ccu25_data_1_iobuf[0]/U0/U_IOENFF:Y,
JTAG_3/data_to[3]:ADn,
JTAG_3/data_to[3]:ALn,
JTAG_3/data_to[3]:CLK,-1449
JTAG_3/data_to[3]:D,161
JTAG_3/data_to[3]:EN,-1054
JTAG_3/data_to[3]:LAT,
JTAG_3/data_to[3]:Q,-1449
JTAG_3/data_to[3]:SD,
JTAG_3/data_to[3]:SLn,
ControlDecoder_1/send_data_to_hptdc_5_f0_0_o2_0_2:A,
ControlDecoder_1/send_data_to_hptdc_5_f0_0_o2_0_2:B,-5490
ControlDecoder_1/send_data_to_hptdc_5_f0_0_o2_0_2:C,-5578
ControlDecoder_1/send_data_to_hptdc_5_f0_0_o2_0_2:D,-5688
ControlDecoder_1/send_data_to_hptdc_5_f0_0_o2_0_2:Y,-5688
DACController_0/dataready:ADn,
DACController_0/dataready:ALn,
DACController_0/dataready:CLK,-753
DACController_0/dataready:D,495
DACController_0/dataready:EN,-5486
DACController_0/dataready:LAT,
DACController_0/dataready:Q,-753
DACController_0/dataready:SD,
DACController_0/dataready:SLn,
ControlDecoder_1/ccu25_data_temp_ldmx[2]:A,741
ControlDecoder_1/ccu25_data_temp_ldmx[2]:B,-605
ControlDecoder_1/ccu25_data_temp_ldmx[2]:C,
ControlDecoder_1/ccu25_data_temp_ldmx[2]:D,505
ControlDecoder_1/ccu25_data_temp_ldmx[2]:Y,-605
ControlDecoder_0/get_data_from_hptdc_RNO:A,
ControlDecoder_0/get_data_from_hptdc_RNO:B,635
ControlDecoder_0/get_data_from_hptdc_RNO:C,-1656
ControlDecoder_0/get_data_from_hptdc_RNO:D,-2985
ControlDecoder_0/get_data_from_hptdc_RNO:Y,-2985
JTAG_0/next_TAP_state_nss_i_0_0[0]:A,-661
JTAG_0/next_TAP_state_nss_i_0_0[0]:B,592
JTAG_0/next_TAP_state_nss_i_0_0[0]:Y,-661
hptdc_bunch_reset_2_obuft/U0/U_IOPAD:D,
hptdc_bunch_reset_2_obuft/U0/U_IOPAD:E,
hptdc_bunch_reset_2_obuft/U0/U_IOPAD:PAD,
DACController_1/temp[6]:ADn,
DACController_1/temp[6]:ALn,
DACController_1/temp[6]:CLK,600
DACController_1/temp[6]:D,-1439
DACController_1/temp[6]:EN,-4579
DACController_1/temp[6]:LAT,
DACController_1/temp[6]:Q,600
DACController_1/temp[6]:SD,
DACController_1/temp[6]:SLn,
ControlDecoder_2/instruction_RNO[1]:A,
ControlDecoder_2/instruction_RNO[1]:B,-3050
ControlDecoder_2/instruction_RNO[1]:C,
ControlDecoder_2/instruction_RNO[1]:Y,-3050
ControlDecoder_1/counter_19_ns[6]:A,694
ControlDecoder_1/counter_19_ns[6]:B,
ControlDecoder_1/counter_19_ns[6]:C,-5414
ControlDecoder_1/counter_19_ns[6]:D,-5565
ControlDecoder_1/counter_19_ns[6]:Y,-5565
ControlDecoder_0/counter_RNO_0[1]:A,-528
ControlDecoder_0/counter_RNO_0[1]:B,-3977
ControlDecoder_0/counter_RNO_0[1]:C,-5809
ControlDecoder_0/counter_RNO_0[1]:Y,-5809
JTAG_3/next_TAP_state[2]:ADn,
JTAG_3/next_TAP_state[2]:ALn,
JTAG_3/next_TAP_state[2]:CLK,-472
JTAG_3/next_TAP_state[2]:D,569
JTAG_3/next_TAP_state[2]:EN,
JTAG_3/next_TAP_state[2]:LAT,
JTAG_3/next_TAP_state[2]:Q,-472
JTAG_3/next_TAP_state[2]:SD,
JTAG_3/next_TAP_state[2]:SLn,
ControlDecoder_3/counter_19_1_0_1_0_RNO[3]:A,-4071
ControlDecoder_3/counter_19_1_0_1_0_RNO[3]:B,
ControlDecoder_3/counter_19_1_0_1_0_RNO[3]:Y,-4071
JTAG_0/next_TAP_state[4]:ADn,
JTAG_0/next_TAP_state[4]:ALn,
JTAG_0/next_TAP_state[4]:CLK,-1789
JTAG_0/next_TAP_state[4]:D,569
JTAG_0/next_TAP_state[4]:EN,
JTAG_0/next_TAP_state[4]:LAT,
JTAG_0/next_TAP_state[4]:Q,-1789
JTAG_0/next_TAP_state[4]:SD,
JTAG_0/next_TAP_state[4]:SLn,
DACController_1/temp_0_sqmuxa_i_0:A,-1781
DACController_1/temp_0_sqmuxa_i_0:B,439
DACController_1/temp_0_sqmuxa_i_0:Y,-1781
JTAG_1/next_TAP_state_srsts_0[8]:A,-1998
JTAG_1/next_TAP_state_srsts_0[8]:B,
JTAG_1/next_TAP_state_srsts_0[8]:C,545
JTAG_1/next_TAP_state_srsts_0[8]:Y,-1998
ControlDecoder_1/jtag_instruction_1_RNO[1]:A,
ControlDecoder_1/jtag_instruction_1_RNO[1]:B,
ControlDecoder_1/jtag_instruction_1_RNO[1]:C,-1961
ControlDecoder_1/jtag_instruction_1_RNO[1]:D,
ControlDecoder_1/jtag_instruction_1_RNO[1]:Y,-1961
hptdc_get_data_3_obuf/U0/U_IOOUTFF:A,
hptdc_get_data_3_obuf/U0/U_IOOUTFF:Y,
ControlDecoder_0/threshold_buffer[2]:ADn,
ControlDecoder_0/threshold_buffer[2]:ALn,
ControlDecoder_0/threshold_buffer[2]:CLK,1742
ControlDecoder_0/threshold_buffer[2]:D,
ControlDecoder_0/threshold_buffer[2]:EN,-5100
ControlDecoder_0/threshold_buffer[2]:LAT,
ControlDecoder_0/threshold_buffer[2]:Q,1742
ControlDecoder_0/threshold_buffer[2]:SD,
ControlDecoder_0/threshold_buffer[2]:SLn,-734
ControlDecoder_3/ccu25_strobe_in_5_iv_0_0_a2_0:A,-616
ControlDecoder_3/ccu25_strobe_in_5_iv_0_0_a2_0:B,
ControlDecoder_3/ccu25_strobe_in_5_iv_0_0_a2_0:C,-4174
ControlDecoder_3/ccu25_strobe_in_5_iv_0_0_a2_0:D,-3241
ControlDecoder_3/ccu25_strobe_in_5_iv_0_0_a2_0:Y,-4174
ccu25_data_3_iobuf[1]/U0/U_IOOUTFF:A,
ccu25_data_3_iobuf[1]/U0/U_IOOUTFF:Y,
JTAG_0/loop_counter_0_0[1]:A,671
JTAG_0/loop_counter_0_0[1]:B,
JTAG_0/loop_counter_0_0[1]:C,-1572
JTAG_0/loop_counter_0_0[1]:D,-860
JTAG_0/loop_counter_0_0[1]:Y,-1572
JTAG_2/next_TAP_state[7]:ADn,
JTAG_2/next_TAP_state[7]:ALn,
JTAG_2/next_TAP_state[7]:CLK,-1901
JTAG_2/next_TAP_state[7]:D,-765
JTAG_2/next_TAP_state[7]:EN,
JTAG_2/next_TAP_state[7]:LAT,
JTAG_2/next_TAP_state[7]:Q,-1901
JTAG_2/next_TAP_state[7]:SD,
JTAG_2/next_TAP_state[7]:SLn,
DACController_1/temp_7_s_11:A,
DACController_1/temp_7_s_11:B,-622
DACController_1/temp_7_s_11:C,-804
DACController_1/temp_7_s_11:CC,-1672
DACController_1/temp_7_s_11:D,
DACController_1/temp_7_s_11:P,
DACController_1/temp_7_s_11:S,-1672
DACController_1/temp_7_s_11:UB,
DACController_1/temp_14[1]:A,549
DACController_1/temp_14[1]:B,635
DACController_1/temp_14[1]:C,491
DACController_1/temp_14[1]:Y,491
DACController_0/sclock_counter_cry[30]:A,
DACController_0/sclock_counter_cry[30]:B,-527
DACController_0/sclock_counter_cry[30]:C,
DACController_0/sclock_counter_cry[30]:CC,185
DACController_0/sclock_counter_cry[30]:D,
DACController_0/sclock_counter_cry[30]:P,-527
DACController_0/sclock_counter_cry[30]:S,185
DACController_0/sclock_counter_cry[30]:UB,
ControlDecoder_2/un1_instruction46_12_0_i:A,
ControlDecoder_2/un1_instruction46_12_0_i:B,
ControlDecoder_2/un1_instruction46_12_0_i:C,-772
ControlDecoder_2/un1_instruction46_12_0_i:D,-5342
ControlDecoder_2/un1_instruction46_12_0_i:Y,-5342
ControlDecoder_1/counter_19_ns_1_1_RNO[0]:A,
ControlDecoder_1/counter_19_ns_1_1_RNO[0]:B,
ControlDecoder_1/counter_19_ns_1_1_RNO[0]:C,-5392
ControlDecoder_1/counter_19_ns_1_1_RNO[0]:Y,-5392
ControlDecoder_2/run_number_1_sqmuxa_0_a2_4_o2_0_RNIK71F2:A,-4042
ControlDecoder_2/run_number_1_sqmuxa_0_a2_4_o2_0_RNIK71F2:B,-1794
ControlDecoder_2/run_number_1_sqmuxa_0_a2_4_o2_0_RNIK71F2:Y,-4042
JTAG_1/next_TAP_state[2]:ADn,
JTAG_1/next_TAP_state[2]:ALn,
JTAG_1/next_TAP_state[2]:CLK,-328
JTAG_1/next_TAP_state[2]:D,569
JTAG_1/next_TAP_state[2]:EN,
JTAG_1/next_TAP_state[2]:LAT,
JTAG_1/next_TAP_state[2]:Q,-328
JTAG_1/next_TAP_state[2]:SD,
JTAG_1/next_TAP_state[2]:SLn,
ControlDecoder_3/counter_19_1_0[6]:A,-3848
ControlDecoder_3/counter_19_1_0[6]:B,-5191
ControlDecoder_3/counter_19_1_0[6]:C,-518
ControlDecoder_3/counter_19_1_0[6]:D,-2986
ControlDecoder_3/counter_19_1_0[6]:Y,-5191
ControlDecoder_2/counter_19_i_3_1[2]:A,
ControlDecoder_2/counter_19_i_3_1[2]:B,
ControlDecoder_2/counter_19_i_3_1[2]:C,
ControlDecoder_2/counter_19_i_3_1[2]:D,
ControlDecoder_2/counter_19_i_3_1[2]:Y,
JTAG_0/data_to[2]:ADn,
JTAG_0/data_to[2]:ALn,
JTAG_0/data_to[2]:CLK,-2555
JTAG_0/data_to[2]:D,161
JTAG_0/data_to[2]:EN,-1054
JTAG_0/data_to[2]:LAT,
JTAG_0/data_to[2]:Q,-2555
JTAG_0/data_to[2]:SD,
JTAG_0/data_to[2]:SLn,
hptdc_token_in_3_obuf/U0/U_IOPAD:D,
hptdc_token_in_3_obuf/U0/U_IOPAD:E,
hptdc_token_in_3_obuf/U0/U_IOPAD:PAD,
ccu25_data_1_iobuf[5]/U0/U_IOENFF:A,
ccu25_data_1_iobuf[5]/U0/U_IOENFF:Y,
ControlDecoder_2/ccu25_strobe_in_5_iv_0_0_a3_1_1:A,
ControlDecoder_2/ccu25_strobe_in_5_iv_0_0_a3_1_1:B,
ControlDecoder_2/ccu25_strobe_in_5_iv_0_0_a3_1_1:C,
ControlDecoder_2/ccu25_strobe_in_5_iv_0_0_a3_1_1:Y,
JTAG_0/next_TAP_state_srsts_i_i_a2[2]:A,
JTAG_0/next_TAP_state_srsts_i_i_a2[2]:B,635
JTAG_0/next_TAP_state_srsts_i_i_a2[2]:C,569
JTAG_0/next_TAP_state_srsts_i_i_a2[2]:Y,569
ControlDecoder_3/latched_data_received_from_hptdc:ADn,
ControlDecoder_3/latched_data_received_from_hptdc:ALn,
ControlDecoder_3/latched_data_received_from_hptdc:CLK,-4249
ControlDecoder_3/latched_data_received_from_hptdc:D,-4410
ControlDecoder_3/latched_data_received_from_hptdc:EN,
ControlDecoder_3/latched_data_received_from_hptdc:LAT,
ControlDecoder_3/latched_data_received_from_hptdc:Q,-4249
ControlDecoder_3/latched_data_received_from_hptdc:SD,
ControlDecoder_3/latched_data_received_from_hptdc:SLn,
ControlDecoder_0/run_number[0]:ADn,
ControlDecoder_0/run_number[0]:ALn,
ControlDecoder_0/run_number[0]:CLK,651
ControlDecoder_0/run_number[0]:D,1742
ControlDecoder_0/run_number[0]:EN,-2806
ControlDecoder_0/run_number[0]:LAT,
ControlDecoder_0/run_number[0]:Q,651
ControlDecoder_0/run_number[0]:SD,
ControlDecoder_0/run_number[0]:SLn,
ccu25_data_1_iobuf[6]/U0/U_IOINFF:A,
ccu25_data_1_iobuf[6]/U0/U_IOINFF:Y,
DACController_0/ldac_barv:ADn,
DACController_0/ldac_barv:ALn,
DACController_0/ldac_barv:CLK,
DACController_0/ldac_barv:D,-1781
DACController_0/ldac_barv:EN,-4470
DACController_0/ldac_barv:LAT,
DACController_0/ldac_barv:Q,
DACController_0/ldac_barv:SD,
DACController_0/ldac_barv:SLn,
ControlDecoder_3/data_to_hptdc[6]:ADn,
ControlDecoder_3/data_to_hptdc[6]:ALn,
ControlDecoder_3/data_to_hptdc[6]:CLK,161
ControlDecoder_3/data_to_hptdc[6]:D,
ControlDecoder_3/data_to_hptdc[6]:EN,-5166
ControlDecoder_3/data_to_hptdc[6]:LAT,
ControlDecoder_3/data_to_hptdc[6]:Q,161
ControlDecoder_3/data_to_hptdc[6]:SD,
ControlDecoder_3/data_to_hptdc[6]:SLn,-674
ControlDecoder_0/counter_19_i_x2[4]:A,
ControlDecoder_0/counter_19_i_x2[4]:B,
ControlDecoder_0/counter_19_i_x2[4]:Y,
ControlDecoder_0/ccu25_data_temp_10[4]:A,749
ControlDecoder_0/ccu25_data_temp_10[4]:B,
ControlDecoder_0/ccu25_data_temp_10[4]:Y,749
ControlDecoder_3/jtag_instruction_1_RNO[1]:A,
ControlDecoder_3/jtag_instruction_1_RNO[1]:B,
ControlDecoder_3/jtag_instruction_1_RNO[1]:Y,
hptdc_serial_in_0_obuft/U0/U_IOENFF:A,
hptdc_serial_in_0_obuft/U0/U_IOENFF:Y,
ControlDecoder_3/counter_19_1_0_a2_1_2[5]:A,
ControlDecoder_3/counter_19_1_0_a2_1_2[5]:B,-2864
ControlDecoder_3/counter_19_1_0_a2_1_2[5]:C,-3032
ControlDecoder_3/counter_19_1_0_a2_1_2[5]:Y,-3032
ControlDecoder_0/instruction45:A,-5440
ControlDecoder_0/instruction45:B,
ControlDecoder_0/instruction45:Y,-5440
JTAG_1/next_TAP_state_srsts_i_o2[6]:A,-3099
JTAG_1/next_TAP_state_srsts_i_o2[6]:B,-3178
JTAG_1/next_TAP_state_srsts_i_o2[6]:C,-3274
JTAG_1/next_TAP_state_srsts_i_o2[6]:Y,-3274
ccu25_strobe_out_0_ibuf/U0/U_IOINFF:A,
ccu25_strobe_out_0_ibuf/U0/U_IOINFF:Y,
DACController_1/un3_sclockv_0_I_15_FCINST1:CC,-4248
DACController_1/un3_sclockv_0_I_15_FCINST1:CO,-4248
DACController_1/un3_sclockv_0_I_15_FCINST1:P,
DACController_1/un3_sclockv_0_I_15_FCINST1:UB,
ccu25_data_2_iobuf[5]/U0/U_IOINFF:A,
ccu25_data_2_iobuf[5]/U0/U_IOINFF:Y,
ControlDecoder_0/counter_19_i_2[0]:A,-3873
ControlDecoder_0/counter_19_i_2[0]:B,
ControlDecoder_0/counter_19_i_2[0]:C,-5113
ControlDecoder_0/counter_19_i_2[0]:D,-4253
ControlDecoder_0/counter_19_i_2[0]:Y,-5113
DACController_1/sclock_counter_cry[21]:A,
DACController_1/sclock_counter_cry[21]:B,477
DACController_1/sclock_counter_cry[21]:C,
DACController_1/sclock_counter_cry[21]:CC,-415
DACController_1/sclock_counter_cry[21]:D,
DACController_1/sclock_counter_cry[21]:P,
DACController_1/sclock_counter_cry[21]:S,-415
DACController_1/sclock_counter_cry[21]:UB,
ControlDecoder_3/instruction_8_i_0_o2[1]:A,-2859
ControlDecoder_3/instruction_8_i_0_o2[1]:B,-3263
ControlDecoder_3/instruction_8_i_0_o2[1]:C,
ControlDecoder_3/instruction_8_i_0_o2[1]:D,-884
ControlDecoder_3/instruction_8_i_0_o2[1]:Y,-3263
ControlDecoder_0/run_number[5]:ADn,
ControlDecoder_0/run_number[5]:ALn,
ControlDecoder_0/run_number[5]:CLK,749
ControlDecoder_0/run_number[5]:D,1750
ControlDecoder_0/run_number[5]:EN,-2806
ControlDecoder_0/run_number[5]:LAT,
ControlDecoder_0/run_number[5]:Q,749
ControlDecoder_0/run_number[5]:SD,
ControlDecoder_0/run_number[5]:SLn,
DACController_1/sclock_counter_RNO[31]:A,687
DACController_1/sclock_counter_RNO[31]:Y,687
ControlDecoder_2/counter_RNO[5]:A,-4037
ControlDecoder_2/counter_RNO[5]:B,-5135
ControlDecoder_2/counter_RNO[5]:C,-2823
ControlDecoder_2/counter_RNO[5]:D,-4288
ControlDecoder_2/counter_RNO[5]:Y,-5135
ControlDecoder_3/counter_19_1_0_RNO[1]:A,
ControlDecoder_3/counter_19_1_0_RNO[1]:B,
ControlDecoder_3/counter_19_1_0_RNO[1]:C,
ControlDecoder_3/counter_19_1_0_RNO[1]:Y,
DACController_1/dataready_2_sqmuxa_0_a3_0:A,-1698
DACController_1/dataready_2_sqmuxa_0_a3_0:B,-1748
DACController_1/dataready_2_sqmuxa_0_a3_0:C,-1852
DACController_1/dataready_2_sqmuxa_0_a3_0:D,-1978
DACController_1/dataready_2_sqmuxa_0_a3_0:Y,-1978
DACController_0/temp_14[2]:A,495
DACController_0/temp_14[2]:B,-569
DACController_0/temp_14[2]:C,600
DACController_0/temp_14[2]:Y,-569
ControlDecoder_0/counter_19_i_o2_2_0[0]:A,
ControlDecoder_0/counter_19_i_o2_2_0[0]:B,-4244
ControlDecoder_0/counter_19_i_o2_2_0[0]:C,-5848
ControlDecoder_0/counter_19_i_o2_2_0[0]:Y,-5848
ControlDecoder_3/ccu25_data_temp_10[7]:A,
ControlDecoder_3/ccu25_data_temp_10[7]:B,651
ControlDecoder_3/ccu25_data_temp_10[7]:C,600
ControlDecoder_3/ccu25_data_temp_10[7]:Y,600
ControlDecoder_2/data_to_hptdc[4]:ADn,
ControlDecoder_2/data_to_hptdc[4]:ALn,
ControlDecoder_2/data_to_hptdc[4]:CLK,161
ControlDecoder_2/data_to_hptdc[4]:D,
ControlDecoder_2/data_to_hptdc[4]:EN,-5103
ControlDecoder_2/data_to_hptdc[4]:LAT,
ControlDecoder_2/data_to_hptdc[4]:Q,161
ControlDecoder_2/data_to_hptdc[4]:SD,
ControlDecoder_2/data_to_hptdc[4]:SLn,-643
JTAG_1/loop_counter_r_RNO[1]:A,-1734
JTAG_1/loop_counter_r_RNO[1]:B,-685
JTAG_1/loop_counter_r_RNO[1]:Y,-1734
JTAG_0/trstn_pad_o:ADn,
JTAG_0/trstn_pad_o:ALn,
JTAG_0/trstn_pad_o:CLK,
JTAG_0/trstn_pad_o:D,
JTAG_0/trstn_pad_o:EN,
JTAG_0/trstn_pad_o:LAT,
JTAG_0/trstn_pad_o:Q,
JTAG_0/trstn_pad_o:SD,
JTAG_0/trstn_pad_o:SLn,
